Date,Week,CrudePrice,GasStock,DaySupply,GasImports,RefinerPerc,OilExports,OilImports,Scored Labels
2/11/2000 12:00:00 AM,6,28.8319995880127,156320,24.7,451,85.3,108,8198,1.3966748714447
2/18/2000 12:00:00 AM,7,29.8720001220703,152503,23.9,533,86.2,108,8265,1.43456614017487
2/25/2000 12:00:00 AM,8,30.0974998474121,152602,24.1,668,86.7,108,7684,1.45044696331024
3/3/2000 12:00:00 AM,9,31.0719997406006,155461,24.7,594,86.9,108,8818,1.52717816829681
3/10/2000 12:00:00 AM,10,32.1360000610352,154461,24.2,523,89.3,108,7953,1.55000007152557
3/17/2000 12:00:00 AM,11,31.2940002441406,154568,24.5,503,89,108,8628,1.53349280357361
3/24/2000 12:00:00 AM,12,27.9900001525879,154906,24.5,724,91.3,108,8043,1.45879411697388
3/31/2000 12:00:00 AM,13,26.9160003662109,157209,24.6,315,92.3,108,9282,1.51445436477661
4/7/2000 12:00:00 AM,14,25.5959999084473,157070,24.6,522,91.3,109,9205,1.40423774719238
4/14/2000 12:00:00 AM,15,24.8680000305176,155255,24.1,414,91.3,109,9124,1.35366237163544
4/20/2000 12:00:00 AM,16,26.6624999046326,154494,23.8,600,91.5,109,9708,1.44877231121063
4/28/2000 12:00:00 AM,17,25.95,156156,23.7,701,93.1,109,8701,1.42633652687073
5/5/2000 12:00:00 AM,18,26.7500003814697,156132,23.5,533,92.4,108,9353,1.46998250484467
5/12/2000 12:00:00 AM,19,28.6999996185303,158249,23.9,443,93.8,108,8908,1.55116164684296
5/19/2000 12:00:00 AM,20,29.8780002593994,159959,24.2,804,94.8,108,9341,1.53671491146088
5/26/2000 12:00:00 AM,21,29.4620002746582,157474,23.4,615,95.3,108,8672,1.55581021308899
6/2/2000 12:00:00 AM,22,29.9800004959106,157567,23.3,722,95.6,110,8660,1.56658327579498
6/9/2000 12:00:00 AM,23,29.7880004882812,158360,23.3,344,95,110,8846,1.63007462024689
6/16/2000 12:00:00 AM,24,32.4520000457764,157746,23,632,96.1,110,9477,1.68754923343658
6/23/2000 12:00:00 AM,25,33.5519996643066,159269,23.6,550,96,110,9374,1.6763060092926
6/30/2000 12:00:00 AM,26,32.1199993133545,159021,23.8,602,95.5,109,8939,1.64010512828827
7/7/2000 12:00:00 AM,27,30.4033336639404,160617,23.8,338,96,109,9824,1.60612988471985
7/14/2000 12:00:00 AM,28,30.4360000610352,161249,23.9,518,96.1,109,9341,1.55974745750427
7/21/2000 12:00:00 AM,29,30.65,161699,24.1,348,96,109,9983,1.53797268867493
7/28/2000 12:00:00 AM,30,28.0199993133545,162971,24,587,96.2,109,8784,1.48682010173798
8/4/2000 12:00:00 AM,31,28.496000289917,160763,23.7,480,95.8,108,9429,1.47693777084351
8/11/2000 12:00:00 AM,32,30.1360000610352,158503,23.4,302,95.5,108,9696,1.53926026821136
8/18/2000 12:00:00 AM,33,31.8219997406006,158066,23,438,95.6,108,9318,1.4934070110321
8/25/2000 12:00:00 AM,34,32.461999130249,154185,22.2,421,94.9,108,9296,1.53041768074036
9/1/2000 12:00:00 AM,35,33.081999206543,151924,22.2,484,96,107,9671,1.53551530838013
9/8/2000 12:00:00 AM,36,34.4224996566772,149382,21.9,377,96,107,9497,1.57210671901703
9/15/2000 12:00:00 AM,37,34.6999992370605,145680,21.4,521,93.3,107,9034,1.5743499994278
9/22/2000 12:00:00 AM,38,35.4860000610352,149068,22.3,486,95.3,107,9464,1.57051002979279
9/29/2000 12:00:00 AM,39,31.1280002593994,154836,23.5,497,94.7,107,8990,1.53580939769745
10/6/2000 12:00:00 AM,40,31.2680000305176,154170,23.6,341,92.4,105,9139,1.52728664875031
10/13/2000 12:00:00 AM,41,33.8980003356934,152254,23.4,698,90.9,105,8983,1.54940104484558
10/20/2000 12:00:00 AM,42,33.4840003967285,151552,23,521,92.4,105,9631,1.56595289707184
10/27/2000 12:00:00 AM,43,33.9159996032715,147300,21.8,310,93.5,105,9320,1.56634891033173
11/3/2000 12:00:00 AM,44,32.7819999694824,145155,21.3,719,93,105,9328,1.53949320316315
11/10/2000 12:00:00 AM,45,33.4599990844727,148037,21.9,453,92.8,105,8561,1.5372074842453
11/17/2000 12:00:00 AM,46,35.0040000915527,148803,22,490,92.1,105,8853,1.52001643180847
11/24/2000 12:00:00 AM,47,35.9100008010864,151339,22.8,487,90.1,105,7916,1.52773189544678
12/1/2000 12:00:00 AM,48,34.1020011901855,155263,23.7,590,91.8,104,8712,1.49801325798035
12/8/2000 12:00:00 AM,49,29.6880001068115,156036,23.5,518,93.2,104,8810,1.46633946895599
12/15/2000 12:00:00 AM,50,29.0459999084473,157989,23.8,884,93.3,104,9445,1.43906378746033
12/22/2000 12:00:00 AM,51,27.3819999694824,156240,23.2,347,93,104,8637,1.41646480560303
12/29/2000 12:00:00 AM,52,26.5224995613098,153097,22.6,562,93.5,104,8877,1.36895024776459
1/12/2001 12:00:00 AM,2,28.8139999389648,153468,24,712,92.2,103,8508,1.49413776397705
1/19/2001 12:00:00 AM,3,30.625,155689,24.6,636,90.5,103,7806,1.49401938915253
1/26/2001 12:00:00 AM,4,31.3459999084473,160143,26.3,740,90.8,103,8751,1.48688912391663
2/2/2001 12:00:00 AM,5,29.5920001983643,156497,25.4,721,89.8,101,9217,1.470707654953
2/9/2001 12:00:00 AM,6,30.9180000305176,156505,25.5,592,89.6,101,9056,1.49672472476959
2/16/2001 12:00:00 AM,7,29.673999786377,156113,25.7,482,89.3,101,7689,1.47034502029419
2/23/2001 12:00:00 AM,8,28.647500038147,156158,25.1,580,91.1,101,9041,1.45208203792572
3/2/2001 12:00:00 AM,9,27.9100002288818,153194,24.9,891,91.8,101,8654,1.40711259841919
3/9/2001 12:00:00 AM,10,28.4479999542236,152358,24.5,563,90.1,99,10277,1.42971897125244
3/16/2001 12:00:00 AM,11,27.0180000305176,148741,23.6,325,91.2,99,9331,1.49667382240295
3/23/2001 12:00:00 AM,12,26.4180000305176,146768,23.2,664,89.3,99,9882,1.41638505458832
3/30/2001 12:00:00 AM,13,26.8580001831055,143466,22.8,518,89.1,98,9228,1.46323573589325
4/6/2001 12:00:00 AM,14,26.7639999389648,144205,23,692,90.4,98,9480,1.5550297498703
4/12/2001 12:00:00 AM,15,28.272500038147,144701,22.9,496,93.7,98,9864,1.57500243186951
4/20/2001 12:00:00 AM,16,27.8899997711182,146114,22.8,678,96.2,98,9415,1.57413065433502
4/27/2001 12:00:00 AM,17,26.9919998168945,149066,23.5,863,96.2,97,10324,1.6240097284317
5/4/2001 12:00:00 AM,18,28.3619998931885,151290,23.4,786,95.8,97,9709,1.68909883499146
5/11/2001 12:00:00 AM,19,28.1240001678467,153533,24,507,93.7,97,9330,1.66817796230316
5/18/2001 12:00:00 AM,20,29.0840000152588,153249,23.8,813,95.4,97,10241,1.67242801189423
5/25/2001 12:00:00 AM,21,28.9219997406006,157777,24.4,692,95.5,97,8951,1.68288028240204
6/1/2001 12:00:00 AM,22,28.4349994659424,158401,24.5,489,97.6,96,9846,1.5739414691925
6/8/2001 12:00:00 AM,23,27.9759998321533,162781,25.1,865,97.2,96,8694,1.52642178535461
6/15/2001 12:00:00 AM,24,28.9040000915527,166958,25.9,829,93.6,96,8709,1.56114745140076
6/22/2001 12:00:00 AM,25,27.0860000610352,167780,25.6,711,93.1,96,9076,1.49626839160919
6/29/2001 12:00:00 AM,26,26.3740001678467,169089,25.5,752,95.7,96,9573,1.42363154888153
7/6/2001 12:00:00 AM,27,26.8675003051758,169889,25.3,555,96.1,94,9262,1.39924967288971
7/13/2001 12:00:00 AM,28,27.0679996490479,167527,24.4,637,94.4,94,9986,1.43847465515137
7/20/2001 12:00:00 AM,29,25.2639999389648,166806,23.9,781,92.6,94,9651,1.33249175548553
7/27/2001 12:00:00 AM,30,26.4979995727539,164154,23.5,808,93,94,8893,1.36523020267487
8/3/2001 12:00:00 AM,31,27.1000003814697,161365,22.9,573,93.1,95,8683,1.3650621175766
8/10/2001 12:00:00 AM,32,27.8660003662109,159441,22.9,621,93.4,95,8516,1.40143406391144
8/17/2001 12:00:00 AM,33,27.5159999847412,158868,22.7,947,91.9,95,8572,1.42907881736755
8/24/2001 12:00:00 AM,34,27.2540000915527,155008,22,579,91.6,95,9400,1.46990287303925
8/31/2001 12:00:00 AM,35,26.8439998626709,151370,22.1,675,93.3,93,8258,1.54629874229431
9/7/2001 12:00:00 AM,36,27.3750004768372,150976,22.3,582,95.4,93,9107,1.52926635742188
9/14/2001 12:00:00 AM,37,28.223999786377,146965,21.9,464,90.9,93,8677,1.49228847026825
9/21/2001 12:00:00 AM,38,27.0879997253418,155051,23.7,935,89.3,93,8778,1.49287629127502
9/28/2001 12:00:00 AM,39,22.3459995269775,157161,24.1,955,90.8,93,8988,1.40900838375092
10/5/2001 12:00:00 AM,40,22.6020004272461,158960,24.4,773,91.7,91,9556,1.34163951873779
10/12/2001 12:00:00 AM,41,22.6579998016357,160464,24.8,748,91.1,91,8636,1.30472755432129
10/19/2001 12:00:00 AM,42,21.9180000305176,161542,24.3,695,92.2,91,9361,1.25515699386597
10/26/2001 12:00:00 AM,43,21.776000213623,161141,24.1,640,92.5,91,9443,1.23777043819427
11/2/2001 12:00:00 AM,44,21.1680000305176,161772,23.7,776,91.2,30,9350,1.21170341968536
11/9/2001 12:00:00 AM,45,20.6959999084473,160287,23.5,542,88.5,30,9669,1.18966162204742
11/16/2001 12:00:00 AM,46,19.6079998016357,160826,23.7,822,89.8,30,8909,1.16749465465546
11/21/2001 12:00:00 AM,47,18.2766660054525,159484,23.7,740,90.8,30,8217,1.13571584224701
11/30/2001 12:00:00 AM,48,19.1279998779297,161992,24.4,831,91.3,35,9891,1.11723911762238
12/7/2001 12:00:00 AM,49,19.4740001678467,161424,24.6,438,89.1,35,9001,1.135817527771
12/14/2001 12:00:00 AM,50,18.45,160692,24.5,696,89.2,35,8807,1.08273816108704
12/21/2001 12:00:00 AM,51,19.2,157866,24.1,771,88,35,8692,1.10448658466339
12/28/2001 12:00:00 AM,52,20.9366664886475,157680,24,816,90.2,35,8167,1.14326095581055
12/31/2001 12:00:00 AM,1,26.2300003051758,153844,23.4,694,91.8,103,9362,1.39273297786713
1/11/2002 12:00:00 AM,2,20.5419998168945,161279,24.5,728,90,34,8517,1.20760059356689
1/18/2002 12:00:00 AM,3,18.6099998474121,164215,25.5,617,87.7,34,9187,1.08473634719849
1/25/2002 12:00:00 AM,4,19.2074999809265,165963,26.4,736,84.8,34,8589,1.11615133285522
2/1/2002 12:00:00 AM,5,19.7139995574951,165964,26.4,570,85.5,33,8595,1.13066399097443
2/8/2002 12:00:00 AM,6,19.9700000762939,167554,26.7,475,86.3,33,9293,1.1259651184082
2/15/2002 12:00:00 AM,7,21.1800003051758,166149,26.3,868,86.5,33,8034,1.13755881786346
2/22/2002 12:00:00 AM,8,20.7024998664856,162683,25.8,685,87.6,33,8095,1.13074672222137
3/1/2002 12:00:00 AM,9,21.4320003509521,160833,25,727,85.4,33,8201,1.15874493122101
3/8/2002 12:00:00 AM,10,23.3080001831055,160536,24.7,669,84.7,33,8160,1.23047780990601
3/15/2002 12:00:00 AM,11,24.3999996185303,157602,24.2,720,86.1,33,8448,1.27644550800323
3/22/2002 12:00:00 AM,12,25.2540000915527,156157,24.1,785,87.7,33,7858,1.31366109848022
3/28/2002 12:00:00 AM,13,25.8600001335144,159088,24.9,782,88.3,33,9127,1.38247096538544
4/5/2002 12:00:00 AM,14,26.9939994812012,158183,24.6,897,89.7,33,8849,1.43087387084961
4/12/2002 12:00:00 AM,15,25.2400001525879,157778,24.3,714,90.9,33,8265,1.39977657794952
4/19/2002 12:00:00 AM,16,25.5360004425049,159686,24.2,863,90.7,33,9133,1.39766573905945
4/26/2002 12:00:00 AM,17,26.4640007019043,162451,24.2,1064,91.2,33,9409,1.39278674125671
5/3/2002 12:00:00 AM,18,26.8819999694824,165915,24.6,853,93.2,32,9160,1.46192622184753
5/10/2002 12:00:00 AM,19,27.27200050354,167849,25.2,844,92.5,32,8765,1.38885748386383
5/17/2002 12:00:00 AM,20,28.4300003051758,167437,24.7,1079,90.8,32,9101,1.41615974903107
5/24/2002 12:00:00 AM,21,27.1780002593994,169134,25,866,91.8,32,8844,1.3834615945816
5/31/2002 12:00:00 AM,22,25.2175002098084,168792,24.5,708,92.8,30,9165,1.38622498512268
6/7/2002 12:00:00 AM,23,25.0099998474121,165674,24,574,93,30,8730,1.30465006828308
6/14/2002 12:00:00 AM,24,24.9360000610352,166139,24.4,784,93.2,30,9218,1.37623727321625
6/21/2002 12:00:00 AM,25,25.6080001831055,167457,24.5,1132,92.5,30,9030,1.3825831413269
6/28/2002 12:00:00 AM,26,26.5200000762939,167685,24.3,1032,93.7,30,9591,1.39415657520294
7/3/2002 12:00:00 AM,27,26.8133335113525,165631,24.1,594,94.1,30,8417,1.38660025596619
7/12/2002 12:00:00 AM,28,26.703999710083,165378,23.8,691,92.8,30,9163,1.40046691894531
7/19/2002 12:00:00 AM,29,27.623999786377,166012,23.5,1077,92.9,30,9226,1.411656498909
7/26/2002 12:00:00 AM,30,26.6440002441406,164851,23.4,870,93.8,30,9168,1.42813861370087
8/2/2002 12:00:00 AM,31,26.8740005493164,163383,23.3,985,91.8,30,8686,1.38929843902588
8/9/2002 12:00:00 AM,32,26.7700000762939,161095,22.7,667,92.1,30,9193,1.38971650600433
8/16/2002 12:00:00 AM,33,28.5220001220703,162288,22.8,952,92.8,30,9398,1.3991813659668
8/23/2002 12:00:00 AM,34,30.0900005340576,161526,22.5,990,91.9,30,9200,1.43463218212128
8/30/2002 12:00:00 AM,35,28.8359996795654,158731,22.5,757,92.2,29,9233,1.39514803886414
9/6/2002 12:00:00 AM,36,28.6525001525879,160442,22.8,961,92.9,29,8339,1.39382326602936
9/13/2002 12:00:00 AM,37,29.5940002441406,157666,22.7,672,91.2,29,8665,1.40888476371765
9/20/2002 12:00:00 AM,38,29.3859996795654,158923,23.3,792,91.5,29,8953,1.4091968536377
9/27/2002 12:00:00 AM,39,30.6340003967285,160496,23.9,828,89.9,29,8509,1.42148745059967
10/4/2002 12:00:00 AM,40,30.253999710083,158341,23.5,1016,82.9,30,8191,1.45787644386292
10/11/2002 12:00:00 AM,41,29.3679996490479,152071,22.6,572,79.7,30,9502,1.46034562587738
10/18/2002 12:00:00 AM,42,29.6479999542236,150025,22.2,594,86.3,30,9992,1.47945773601532
10/25/2002 12:00:00 AM,43,27.8780002593994,148487,21.8,773,88.6,10,9015,1.4710601568222
11/1/2002 12:00:00 AM,44,27.026000213623,146777,21.3,1090,89.6,10,9099,1.46457099914551
11/8/2002 12:00:00 AM,45,25.9719997406006,148296,21.7,915,89.1,10,9177,1.44079339504242
11/15/2002 12:00:00 AM,46,25.6780002593994,149096,21.7,738,90.2,10,10159,1.41288840770721
11/22/2002 12:00:00 AM,47,26.9839996337891,152616,22.4,888,91,10,8957,1.37858438491821
11/27/2002 12:00:00 AM,48,26.8266671498617,151922,22.8,780,92.1,10,9503,1.35951709747314
12/6/2002 12:00:00 AM,49,27.1420001983643,155005,23.3,809,91.8,10,9882,1.35244655609131
12/13/2002 12:00:00 AM,50,27.8200000762939,154935,23.1,801,89.2,10,9413,1.37025797367096
12/20/2002 12:00:00 AM,51,30.3479999542236,157748,23.1,1038,88,10,9145,1.41336965560913
12/27/2002 12:00:00 AM,52,32.3775005340576,157226,23.1,589,89.9,10,7631,1.45741164684296
12/31/2002 12:00:00 AM,1,25.1739994049072,159544,24,765,89.6,34,8662,1.31884825229645
1/10/2003 12:00:00 AM,2,31.5380004882812,165875,24.8,767,90.2,10,8489,1.46439242362976
1/17/2003 12:00:00 AM,3,33.0380004882812,164569,25.2,820,88,10,8745,1.45942544937134
1/24/2003 12:00:00 AM,4,34.4549999237061,160906,24.9,621,85.2,10,8678,1.4786616563797
1/31/2003 12:00:00 AM,5,33.1919998168945,155712,24.4,711,83.6,10,8379,1.55303275585175
2/7/2003 12:00:00 AM,6,33.9540000915527,158714,24.9,872,84.3,10,7197,1.61646294593811
2/14/2003 12:00:00 AM,7,35.792000579834,157759,24.9,738,86.6,10,8762,1.65866589546204
2/21/2003 12:00:00 AM,8,36.7775001525879,153817,24.7,614,86.8,10,8325,1.68559587001801
2/28/2003 12:00:00 AM,9,36.9800003051758,153243,24.5,678,85.6,10,8679,1.68562602996826
3/7/2003 12:00:00 AM,10,36.9759994506836,148288,23.4,783,87.9,10,7621,1.70553684234619
3/14/2003 12:00:00 AM,11,36.6639999389648,147090,23.2,1002,88.9,10,8693,1.70538365840912
3/21/2003 12:00:00 AM,12,30.4559997558594,144878,22.9,988,88.5,10,9655,1.53192949295044
3/28/2003 12:00:00 AM,13,30.431999206543,145377,23.2,883,91,10,10361,1.57273685932159
4/4/2003 12:00:00 AM,14,29.3259994506836,146294,23.8,1134,93,10,8917,1.58958864212036
4/11/2003 12:00:00 AM,15,28.0280002593994,144671,23.7,981,93.2,10,9405,1.56473338603973
4/17/2003 12:00:00 AM,16,29.2824997901917,145830,23.6,1023,92.2,10,10614,1.54891622066498
4/25/2003 12:00:00 AM,17,28.4320003509521,149875,24.1,1112,92.8,10,9669,1.52517569065094
5/2/2003 12:00:00 AM,18,25.6899997711182,150733,24,1105,94.3,10,9856,1.48001074790955
5/9/2003 12:00:00 AM,19,26.5819999694824,152144,24,744,95.4,10,9334,1.46589648723602
5/16/2003 12:00:00 AM,20,28.5399997711182,152312,23.8,1227,95.1,10,10073,1.48144483566284
5/23/2003 12:00:00 AM,21,29.2940002441406,150413,22.8,923,94.3,10,10041,1.48838675022125
5/30/2003 12:00:00 AM,22,29.1024994850159,153167,23.2,758,97.3,10,10521,1.46952843666077
6/6/2003 12:00:00 AM,23,30.6819999694824,156422,23.8,827,95.9,10,9884,1.49486100673676
6/13/2003 12:00:00 AM,24,31.457999420166,155942,23.7,842,95.5,10,10302,1.5172004699707
6/20/2003 12:00:00 AM,25,30.5979999542236,155325,24,871,93.3,10,9332,1.49442327022552
6/27/2003 12:00:00 AM,26,30.0139995574951,152084,23,1070,93.8,10,9466,1.47212064266205
7/3/2003 12:00:00 AM,27,30.3099999427795,151164,22.7,1135,93.9,10,9599,1.48983895778656
7/11/2003 12:00:00 AM,28,30.7280002593994,155193,23.2,934,94.6,10,9732,1.52798283100128
7/18/2003 12:00:00 AM,29,31.4800003051758,154503,22.8,738,93,10,9441,1.53030264377594
7/25/2003 12:00:00 AM,30,30.6059997558594,151038,22.4,980,93.6,10,10084,1.52373778820038
8/1/2003 12:00:00 AM,31,30.7339996337891,149417,21.9,931,91.9,10,10294,1.57204067707062
8/8/2003 12:00:00 AM,32,32.1099998474121,146566,21.2,578,93,10,9970,1.58459973335266
8/15/2003 12:00:00 AM,33,31.3060001373291,146806,21,908,94,10,9868,1.63075625896454
8/22/2003 12:00:00 AM,34,31.1899997711182,142513,20.3,811,93.1,10,10246,1.72590684890747
8/29/2003 12:00:00 AM,35,31.5579998016357,142937,20.4,1166,94.7,22,10126,1.72294569015503
9/5/2003 12:00:00 AM,36,29.2000002861023,144252,20.7,921,94.7,22,9648,1.58932065963745
9/12/2003 12:00:00 AM,37,28.9200000762939,144766,21.2,830,94.8,10,10759,1.6719845533371
9/19/2003 12:00:00 AM,38,27.3880001068115,144651,21.7,721,92.7,10,10299,1.6181480884552
9/26/2003 12:00:00 AM,39,27.7319999694824,148003,22.3,752,90.8,10,9513,1.549241065979
10/3/2003 12:00:00 AM,40,29.4340003967285,146121,22,831,90.2,10,9852,1.55025923252106
10/10/2003 12:00:00 AM,41,30.6919994354248,143615,21.5,638,90.8,10,10019,1.5504869222641
10/17/2003 12:00:00 AM,42,31.4900001525879,145383,21.9,698,92.1,10,9513,1.57012784481049
10/24/2003 12:00:00 AM,43,30.1720001220703,143830,21.2,746,93.2,10,10159,1.555699467659
10/31/2003 12:00:00 AM,44,29.276000213623,140694,20.9,759,93.7,10,10176,1.53088319301605
11/7/2003 12:00:00 AM,45,29.7880001068115,140230,21.1,863,91.6,10,9948,1.50535917282104
11/14/2003 12:00:00 AM,46,31.5580001831055,138830,20.8,632,92.3,10,10354,1.50408124923706
11/21/2003 12:00:00 AM,47,32.5759994506836,141117,21.4,821,91.3,10,9151,1.51488935947418
11/26/2003 12:00:00 AM,48,30.113333384196,142923,21.9,947,93.5,10,9128,1.49477517604828
12/5/2003 12:00:00 AM,49,30.6319999694824,145263,22.5,567,94.2,10,9531,1.48135209083557
12/12/2003 12:00:00 AM,50,32.1580001831055,146250,22.9,759,92,10,9140,1.50412154197693
12/19/2003 12:00:00 AM,51,33.2,145441,22.6,924,91.6,10,9515,1.50173461437225
12/24/2003 12:00:00 AM,52,32.2433331807454,146896,22.9,583,91.7,10,9438,1.49422323703766
12/31/2003 12:00:00 AM,1,32.6519985198975,161878,23.8,740,89.1,10,8289,1.45529687404633
1/9/2004 12:00:00 AM,2,33.8940002441406,148626,23.8,604,90.8,10,9214,1.58886694908142
1/16/2004 12:00:00 AM,3,34.5139991760254,148799,24.5,689,89.7,10,9803,1.62095189094543
1/23/2004 12:00:00 AM,4,35.4499988555908,146513,24.2,490,88.8,10,8634,1.65367138385773
1/30/2004 12:00:00 AM,5,33.6100006103516,145671,24.3,688,87.6,10,10488,1.62626028060913
2/6/2004 12:00:00 AM,6,33.4060005187988,144926,24,555,90.3,10,8447,1.63203263282776
2/13/2004 12:00:00 AM,7,33.881999206543,143630,23.8,692,90.3,10,10160,1.65618252754211
2/20/2004 12:00:00 AM,8,35.539999961853,142821,23.5,854,87.3,10,9007,1.69622302055359
2/27/2004 12:00:00 AM,9,36.0819999694824,140768,23,621,88.6,10,9837,1.69716346263886
3/5/2004 12:00:00 AM,10,36.673999786377,138269,22.6,1021,89.1,10,9788,1.7412703037262
3/12/2004 12:00:00 AM,11,36.4379997253418,136542,22.3,934,87.6,10,9498,1.69767272472382
3/19/2004 12:00:00 AM,12,37.7819999694824,137080,22.3,756,87.9,10,10108,1.74861001968384
3/26/2004 12:00:00 AM,13,36.6540000915527,138908,22.6,1168,88.7,10,10077,1.74712896347046
4/2/2004 12:00:00 AM,14,35.2340003967285,138345,22.3,1226,89.9,10,9757,1.77339851856232
4/8/2004 12:00:00 AM,15,35.6999998092651,134452,21.9,834,88,10,9461,1.76753091812134
4/16/2004 12:00:00 AM,16,37.3880004882813,136482,21.9,1295,91.9,10,9676,1.81100451946259
4/23/2004 12:00:00 AM,17,37.3200004577637,135163,21.7,771,91.3,10,10469,1.81883680820465
4/30/2004 12:00:00 AM,18,37.3100006103516,135486,22.4,618,93,10,9791,1.84660482406616
5/7/2004 12:00:00 AM,19,39.2399993896484,136274,22.2,919,96,17,9926,1.95456254482269
5/14/2004 12:00:00 AM,20,40.3719993591309,137671,22.2,955,95.3,17,9939,2.01398706436157
5/21/2004 12:00:00 AM,21,40.8419998168945,138093,22.2,850,94.6,10,10493,2.05285143852234
5/28/2004 12:00:00 AM,22,40.6459999084473,138008,22.1,991,94.9,10,10703,2.03992009162903
6/4/2004 12:00:00 AM,23,40.0050001144409,139140,22.6,1029,96,10,10483,2.01104068756104
6/10/2004 12:00:00 AM,24,37.9875001907349,137683,22.5,756,96.4,10,10271,1.86310148239136
6/18/2004 12:00:00 AM,25,37.8560005187988,137055,22.3,1017,95.6,10,10188,1.92151987552643
6/25/2004 12:00:00 AM,26,37.7020004272461,137238,22.4,969,96.1,10,10591,1.89528930187225
7/2/2004 12:00:00 AM,27,37.1399993896484,136473,22.3,1262,96.7,10,10138,1.86870241165161
7/9/2004 12:00:00 AM,28,39.7275009155273,136556,22.2,951,95.2,10,10054,1.90884006023407
7/16/2004 12:00:00 AM,29,40.3259994506836,138818,22.7,872,94.5,10,9901,1.925164103508
7/23/2004 12:00:00 AM,30,41.273999786377,138210,22.5,1263,97,10,11324,1.90699243545532
7/30/2004 12:00:00 AM,31,42.5000007629395,139087,22.9,1104,96.3,10,10351,1.88705849647522
8/6/2004 12:00:00 AM,32,43.8060005187988,136311,22.6,858,94.7,16,9524,1.87946379184723
8/13/2004 12:00:00 AM,33,45.2440002441406,134810,21.9,891,95.8,16,10407,1.87826013565063
8/20/2004 12:00:00 AM,34,47.2779998779297,134075,21.8,992,96,10,10549,1.89915156364441
8/27/2004 12:00:00 AM,35,44.3360008239746,134512,21.9,889,95.7,10,10280,1.86465227603912
9/3/2004 12:00:00 AM,36,43.2839996337891,132983,21.7,1192,96.5,10,10711,1.86418128013611
9/10/2004 12:00:00 AM,37,43.3299999237061,132679,21.7,607,95.7,10,9914,1.84969019889832
9/17/2004 12:00:00 AM,38,44.3940002441406,130672,21.6,884,88.1,10,8426,1.88507103919983
9/24/2004 12:00:00 AM,39,47.8160003662109,129360,21.7,1003,83.7,10,9886,1.93680369853973
10/1/2004 12:00:00 AM,40,49.7139999389648,130512,22.1,915,88.9,10,10180,1.94827854633331
10/8/2004 12:00:00 AM,41,51.7740005493164,130998,22.4,1032,86.9,17,10054,2.10022068023682
10/15/2004 12:00:00 AM,42,54.1160003662109,130396,22.3,720,88.2,17,10097,2.02426743507385
10/22/2004 12:00:00 AM,43,54.4279998779297,133453,22.4,922,89.2,17,10317,2.02315783500671
10/29/2004 12:00:00 AM,44,53.4279998779297,134012,22.4,670,89.4,17,10676,2.02106618881226
11/5/2004 12:00:00 AM,45,49.8099998474121,134835,22.2,814,92.6,16,10495,1.99825596809387
11/12/2004 12:00:00 AM,46,48,133928,22.1,715,93.5,16,10229,1.95816671848297
11/19/2004 12:00:00 AM,47,47.0199996948242,136819,22.3,763,92.9,10,10189,1.93762719631195
11/24/2004 12:00:00 AM,48,48.7866668701172,137786,22.5,899,94,10,10056,1.96171414852142
12/3/2004 12:00:00 AM,49,46.0600006103516,138947,22.8,1093,94,10,10864,1.90621447563171
12/10/2004 12:00:00 AM,50,41.9099990844727,139982,22.9,806,93.7,10,10366,1.83876514434814
12/17/2004 12:00:00 AM,51,43.5,140912,23.1,719,93.4,10,10545,1.81941735744476
12/23/2004 12:00:00 AM,52,44.3924989700317,142898,23.1,989,94.2,10,9863,1.79780495166779
12/30/2004 12:00:00 AM,53,42.5224990844727,143784,23.2,837,94.8,10,9775,1.78970324993134
1/7/2005 12:00:00 AM,1,44.0719993591309,143972,23.7,589,94,10,9973,1.81610572338104
1/14/2005 12:00:00 AM,2,46.7900001525879,143884,24.1,583,91.5,10,10120,1.83465456962585
1/21/2005 12:00:00 AM,3,47.8474998474121,143082,24.1,636,91,10,10458,1.88852345943451
1/28/2005 12:00:00 AM,4,48.5580001831055,143574,24.6,781,91.6,10,9886,1.99230217933655
2/4/2005 12:00:00 AM,5,46.9700004577637,144083,24.6,900,90,10,9914,1.92311298847198
2/11/2005 12:00:00 AM,6,46.0800003051758,146082,25.1,1175,91.7,10,10434,1.91220319271088
2/18/2005 12:00:00 AM,7,47.8199996948242,146641,25.2,776,90.2,10,9643,1.91707861423492
2/25/2005 12:00:00 AM,8,51.7449998855591,147020,25.3,984,89.3,10,10065,1.94568049907684
3/4/2005 12:00:00 AM,9,52.7439994812012,146262,25.2,957,89.5,17,10099,2.04851365089417
3/11/2005 12:00:00 AM,10,54.2240005493164,142769,24.6,964,90.7,10,10041,2.10916113853455
3/18/2005 12:00:00 AM,11,55.9300003051758,140115,24.1,978,90.2,10,10270,2.14157104492188
3/24/2005 12:00:00 AM,12,52.9450006484985,137189,23.6,870,91.1,10,10568,2.17360591888428
4/1/2005 12:00:00 AM,13,54.9699996948242,137560,23.3,900,93.7,10,9890,2.2378237247467
4/8/2005 12:00:00 AM,14,55.2380004882813,137366,23.5,1002,91,10,9863,2.28428864479065
4/15/2005 12:00:00 AM,15,51.4360000610352,137960,23.2,1090,91.8,10,9718,2.23780035972595
